"订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码"
"3011679712812192","百威啤酒经典醇正500ml*18听罐装整箱黄啤小麦酒","199.00","1","TC-1510763128171","","","","买家已付款，等待卖家发货","TC-1510763128171"
"3010920096111368","Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装婚宴礼节喜酒","198.00","1","","","","","买家已付款，等待卖家发货",""
"3011608710946955","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"2996206425387818","Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装婚宴礼节喜酒","198.00","1","","","","","交易关闭",""
"2490640768945744","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"2994857434504912","百威啤酒经典醇正500ml*18听罐装整箱黄啤小麦酒","199.00","1","TC-1510763128171","","","","买家已付款，等待卖家发货","TC-1510763128171"
"2490529192452345","Budweiser/百威经典醇正啤酒330ml*48听 罐装黄啤小麦熟啤","516.00","2","","","","","买家已付款，等待卖家发货",""
"2490498596483032","百威啤酒经典醇正355ml*6瓶 铝罐装整箱婚宴礼节喜酒","99.00","1","TC-1844957027","","","","买家已付款，等待卖家发货","TC-1844957027"
"2490489394779533","Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","交易关闭",""
"2490576164603936","Budweiser百威啤酒经典醇正355ml*24瓶 铝罐装婚宴礼节喜酒","396.00","1","","","","","买家已付款，等待卖家发货",""
"2491761585513936","Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装婚宴礼节喜酒","198.00","2","","","","","等待买家付款",""
"2491744581366733","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"2491744581366733","Budweiser/百威经典醇正啤酒330ml*48听 罐装黄啤小麦熟啤","516.00","1","","","","","买家已付款，等待卖家发货",""
"3011655101354760","百威啤酒经典醇正500ml*18听罐装整箱黄啤小麦酒","199.00","1","TC-1510763128171","","","","交易关闭","TC-1510763128171"
"3011152712874760","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","交易关闭",""
"2994094202448307","Budweiser百威啤酒经典醇正355ml*24瓶 铝罐装婚宴礼节喜酒","396.00","2","","","","发货前请检查好产品，瓶子不可破裂，变形，氧化，生锈。生产日期要最新的。 因质量问题，卖家无条件全额退款。卖家负责来回运费。 此宝贝必须要2017年01月19日到达目的地。","买家已付款，等待卖家发货",""
"3008813087547357","Budweiser百威啤酒经典醇正355ml*24瓶 铝罐装婚宴礼节喜酒","396.00","2","","","","","买家已付款，等待卖家发货",""
"3011518505793650","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"2994599030598121","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"3010232891292081","百威啤酒经典醇正500ml*18听罐装整箱黄啤小麦酒","199.00","1","TC-1510763128171","","","","买家已付款，等待卖家发货","TC-1510763128171"
"2994458413679111","Budweiser百威啤酒经典醇正355ml*12瓶 铝罐装婚宴礼节喜酒","198.00","1","","","","","买家已付款，等待卖家发货",""
"2994458413679111","Budweiser/百威啤酒明星定制铝罐355mlx6瓶 罐装限量收藏","139.00","1","","","","","买家已付款，等待卖家发货",""
"3011204502067358","Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","2","","","","","交易关闭",""
"3010582719207185","Budweiser/百威啤酒小麦醇正9.7度经典小瓶330ml *12瓶装婚礼","158.00","1","","","","","买家已付款，等待卖家发货",""
"3008312489915056","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"2491385380959627","Budweiser百威美式拉格啤酒600ml*12瓶装 商务宴请婚宴礼","320.00","1","","","","","买家已付款，等待卖家发货",""
"3009749495605483","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","2","","","","","买家已付款，等待卖家发货",""
"2489975596709032","Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2489977593053333","Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","买家已付款，等待卖家发货",""
"3009693494583076","Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2490907973546435","Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","买家已付款，等待卖家发货",""
"2490031367221032","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"3007989087264795","百威啤酒经典醇正500ml*18听罐装整箱黄啤小麦酒","199.00","1","TC-1510763128171","","","","交易关闭","TC-1510763128171"
"3009576691946554","Budweiser/百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"2490862576324248","Budweiser/百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"3010135718491665","Budweiser/百威啤酒经典醇正330ml *24瓶9.7度小瓶装","316.00","1","","","","","买家已付款，等待卖家发货",""
"2489921763194043","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"3010515906913485","Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"3007722282819869","Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"2489750591014133","Budweiser/百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","等待买家付款",""
"3009914915804681","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"3007678880145383","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"3010358106561178","Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"3010307105621873","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","","买家已付款，等待卖家发货",""
"2491016583597045","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"3009797317760362","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"3009797317760362","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","买家已付款，等待卖家发货",""
"3010267309448299","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","交易关闭",""
"3010264708886391","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","4","","","","","交易关闭",""
"2993415206443820","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2993412802919310","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2490992189689544","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"3007528685789696","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"3009111297456987","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2995277226861905","Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","等待买家付款",""
"3010182709459373","Budweiser/百威美式拉格啤酒600ml*12瓶装 商务宴请婚宴礼","320.00","1","","","","","买家已付款，等待卖家发货",""
"3007455881297286","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"3009694711627479","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"2993353403262521","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"3007402489739082","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"3008999295536860","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"2489678964055836","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"3009573512083894","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"3009512114100999","Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","买家已付款，等待卖家发货",""
"2995169020214500","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2489505991710132","Budweiser百威经典醇正啤酒330ml*24听 罐装黄啤小麦熟啤酒","258.00","1","","","","","交易关闭",""
"2489505991710132","百威啤酒经典醇正500ml*18听罐装整箱黄啤小麦酒","139.00","2","TC-1510763128171","","","","交易关闭","TC-1510763128171"
"2490809184503828","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2490455577156248","Budweiser/百威啤酒经典醇正330ml *24瓶9.7度小瓶装","316.00","1","","","","","买家已付款，等待卖家发货",""
"3007132686696579","Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","2","","","","","买家已付款，等待卖家发货",""
"3008691696855271","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","2","","","","","买家已付款，等待卖家发货",""
"2489430590325143","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"3009268515935194","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2993129007384000","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2490374578363538","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"3009180919355499","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"3009621505599052","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易成功",""
"2993077802541710","Budweiser/百威啤酒明星定制装500mlx18听 罐装限量收藏","199.00","2","","","","","买家已付款，等待卖家发货",""
"3009612906209565","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","尽快发货，申通优先","买家已付款，等待卖家发货",""
"2490653387966248","Budweiser/百威啤酒经典醇正330ml *24瓶9.7度小瓶装","316.00","1","","","","","交易关闭",""
"3008443495695499","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","3","","","","两箱发往：广东省潮州市饶平县新丰镇扬康村居委会；一箱发往广东省深圳市罗湖区黄贝岭街道上村16栋705","卖家已发货，等待买家确认",""
"2993524415034803","Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","1","","","","","买家已付款，等待卖家发货",""
"2490640387912444","Budweiser/百威啤酒精酿大师金标798ml*1瓶 礼盒装商务婚宴礼节","319.00","10","","","","","买家已付款，等待卖家发货",""
"2489382567862139","Budweiser/百威金尊啤酒500ml*12瓶 高端商务宴请 婚宴礼节","199.00","1","","","","","卖家已发货，等待买家确认",""
"3008346096896981","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"3006715689535852","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
"2489363362748134","百威啤酒经典醇正500ml*18听罐装整箱黄啤小麦酒","139.00","1","TC-1510763128171","","","","交易关闭","TC-1510763128171"
"2489363362748134","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","交易关闭",""
"3009424102075550","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","卖家已发货，等待买家确认",""
"2490577788117438","Budweiser/百威啤酒2017 鸡年定制款 谢谢你 新装 500mlx18听","199.00","1","","","","","买家已付款，等待卖家发货",""
